serial_no,race,education,income,gender,age
0035080,47,02,,1,10
0035080,47,02,,2,07
0035192,47,04,000000,2,57
0035192,47,01,004800,1,25
0035192,47,01,012000,1,51
0035236,47,14,113000,1,35
0035236,47,13,000000,2,35
0035236,47,02,,1,08
0035236,47,02,,2,06
0035236,47,02,,2,04
0035236,47,00,,1,00
0035315,47,11,001600,2,46
0035361,47,12,033700,1,48
0035361,47,11,027900,2,47
0035361,47,11,008000,2,20
0035361,47,06,000600,2,17
0035361,47,03,,1,12
0035423,47,08,011000,2,24
0035423,47,03,013000,1,34
0035423,47,02,,1,06
0035790,47,09,000000,1,66
0035790,47,09,000000,2,63
0036233,47,09,002300,2,69
0036233,47,00,,1,00
0036271,47,13,036000,1,57
0036271,47,13,032000,2,54
0036271,47,10,019000,2,24
0036271,71,00,,1,02
0036455,47,13,000000,2,74
0036465,01,09,044000,1,29
0036465,47,11,032000,2,29
0036465,01,02,,1,10
0036465,01,02,,1,07
0037267,47,03,,1,13
0037313,47,13,040000,1,51
0037313,47,13,025000,2,47
0037313,47,10,005200,2,19
0037313,47,07,000000,2,16
0037313,47,04,,1,14
0037342,47,10,022500,1,37
0037342,47,12,024200,2,36
0037342,47,02,,1,09
0037342,47,00,,1,00
0037479,47,12,045000,1,38
0037479,47,11,000000,2,37
0037479,47,05,,1,14
0037479,47,04,,1,12
0037479,47,03,,2,10
0037479,47,01,,2,03
0037723,47,11,017100,2,34
0037723,47,03,,1,11
0037829,47,09,000000,2,80
0038031,47,11,027000,2,26
0038031,47,11,040000,1,25
0038031,47,11,009000,1,25
0038150,47,09,020500,2,38
0038150,47,05,000140,1,16
0038150,47,04,,2,13
0038150,47,03,,2,12
0038163,47,09,001700,2,38
0038163,47,03,,1,12
0038163,47,02,,1,10
0038180,47,11,063000,1,25
0038213,47,11,028000,1,49
0038213,47,12,025000,2,44
0038213,47,08,006500,1,18
0038213,47,06,000600,2,17
0038288,47,09,000000,1,65
0038288,47,09,042000,2,56
0038416,47,08,034000,1,24
0038416,47,12,019000,2,22
0038528,01,05,019000,1,26
0038528,01,00,,2,01
0038528,01,03,006000,1,28
0038528,01,03,018600,1,36
0038528,01,03,000000,1,32
0038528,01,03,009600,1,23
0038528,01,08,000000,2,24
0038567,47,11,027000,2,56
0038585,47,13,052000,2,55
0038585,47,11,080000,1,57
0038833,47,13,028000,1,49
0038833,47,12,000000,2,46
0038833,47,07,000000,1,18
0038833,47,02,,2,10
0038896,47,09,000000,1,65
0038896,47,07,000000,2,69
0039048,47,10,090000,1,59
0039205,47,09,034000,1,23
0039205,01,09,000000,2,21
0039205,47,02,,2,04
0039205,47,00,,2,02
0039221,47,12,011400,1,23
0039221,47,10,003000,2,19
0039543,47,11,287000,2,36
0039896,47,10,004500,2,36
0039896,47,07,026300,1,51
0039935,47,14,100000,1,46
0039935,47,12,040000,2,45
0039935,47,11,000000,2,20
0039935,47,10,008500,1,19
0039935,47,06,000490,1,16
0039935,47,04,000000,2,15
0040031,47,11,000000,1,57
0040031,47,11,000000,2,54
0040031,47,13,005000,1,24
0040031,47,11,000000,2,20
0040031,47,04,000000,2,15
0040031,47,12,008500,2,20
0040213,47,11,001200,1,39
0040213,47,10,000000,2,40
0040213,47,04,000000,1,16
0040421,47,04,000000,2,66
0040480,47,09,000000,1,40
0040480,47,07,014400,2,34
0040480,47,07,001400,2,16
0040480,47,06,000000,2,15
0040480,47,04,,2,13
0040480,47,03,,2,11
0040480,47,02,,2,08
0040480,47,02,,1,07
0040480,47,01,,2,03
0040732,47,09,010200,1,34
0040732,47,09,018000,2,34
0040732,47,03,,2,12
0040732,47,02,,1,08
0040732,47,02,,1,07
0040896,47,13,021500,1,49
0040896,47,13,042000,2,44
0040912,47,09,019100,2,27
0040912,47,10,011400,1,22
0041130,47,09,011900,1,30
0041130,47,11,025600,2,30
0041130,47,02,,2,09
0041130,47,02,,2,08
0041130,47,02,,2,06
0041130,47,02,,1,10
0041167,47,09,015000,2,31
0041167,47,12,018000,2,29
0041462,47,11,007500,1,53
0041462,47,15,000000,2,50
0041727,47,07,000000,2,75
0041727,47,07,000000,1,78
0041999,47,15,050000,1,33
0041999,47,13,000000,2,32
0041999,47,01,,1,03
0041999,47,00,,2,00
0042150,47,13,036000,1,24
0042150,47,13,027000,2,31
0042150,47,00,,2,00
0042214,47,13,022000,1,27
0042214,47,11,000000,2,27
0042214,47,01,,1,03
0042214,47,00,,1,00
0042406,71,09,024700,1,30
0042406,47,08,000000,2,26
0042406,49,02,,1,08
0042406,49,02,,1,05
0042406,49,00,,1,00
0042734,47,12,028000,1,26
0042734,47,12,015000,2,24
0042842,47,12,040000,1,39
0042842,47,09,024500,2,42
0042842,47,02,,1,10
0042911,47,14,045500,1,37
0042911,47,10,034200,2,37
0042911,47,03,,2,11
0042911,47,02,,2,09
0042911,47,02,,2,07
0042911,47,00,,1,02
0043241,47,10,030000,1,36
0043241,47,10,033000,2,34
0043241,47,04,000000,1,15
0043241,47,04,,1,12
0043241,47,03,,1,11
0043327,47,08,024500,2,29
0043327,47,03,,2,11
0043327,47,01,,1,05
0043327,47,10,035000,1,33
0043702,47,13,004200,1,56
0043702,47,08,015000,2,57
0043720,47,08,009600,1,19
0043783,47,13,005000,2,25
0043783,47,10,000000,1,26
0043820,47,14,043000,2,52
0043820,47,09,010000,1,65
0043820,47,09,000000,1,40
0043903,47,07,000000,1,72
0043903,47,13,018000,2,60
0043987,47,09,021800,2,19
0043987,47,09,002500,2,19
0043987,47,09,000740,2,18
0043995,47,11,008000,1,26
0043995,47,13,005000,1,30
0043995,47,13,030000,1,29
0043995,47,09,000000,1,26
0044253,37,09,000000,1,58
0044253,37,01,000000,2,49
0044253,37,09,006600,1,24
0044253,37,07,000920,1,16
0044253,37,03,,2,14
0044253,37,04,,2,12
0044253,37,03,,1,09
0044253,37,02,,1,07
0044253,37,01,,1,03
0044253,37,00,,1,00
0044343,47,15,120000,1,55
0044343,47,13,100000,2,52
0044343,47,06,001500,1,17
0044354,47,14,035000,2,31
0044354,47,09,000000,1,33
0044354,47,03,,2,12
0044354,47,02,,1,09
0044354,47,02,,1,07
0044354,47,00,,2,01
0044371,47,12,015000,2,36
0044371,47,03,,1,13
0044371,47,02,,2,11
0044371,47,02,,1,08
0044379,21,11,019000,1,45
0044379,47,11,010000,2,46
0044379,48,04,,2,13
0044379,48,03,,1,12
0044379,48,02,,1,11
0044379,48,02,,1,10
0044379,01,02,,2,08
0045618,47,09,048000,1,38
0045618,47,09,014400,2,39
0045618,47,04,000000,2,15
0045618,47,04,,2,13
0045618,47,02,,2,08
0045869,47,15,150000,1,47
0045869,47,09,000000,2,46
0045869,47,07,002000,1,18
